articleID,url,title,createTime,positive_total,negative_total,total,positive_percent,negative_percent
170,https://www.mobile01.com/topicdetail.php?f=454&t=6141155,大台北地區有推薦搬鋼琴很專業的搬家公司嗎？,2020-07-14 10:02,4,2,6,0.6666666666666666,0.3333333333333333
171,https://www.mobile01.com/topicdetail.php?f=454&t=6237855,熱水器推薦請益,2020-11-16 17:19,4,6,10,0.4,0.6
172,https://www.mobile01.com/topicdetail.php?f=454&t=6239063,"房地產不飆漲, 會有通膨的問題?",2020-11-18 03:01,3,12,15,0.2,0.8
173,https://www.mobile01.com/topicdetail.php?f=454&t=6237845,台北市這麼爛 為什麼還要進來嫌東嫌西??,2020-11-16 17:06,3,11,14,0.21428571428571427,0.7857142857142857
174,https://www.mobile01.com/topicdetail.php?f=454&t=6239182,看看某高立委 就知道有本事的人還是會買房 還是買在台北市,2020-11-18 10:01,19,37,56,0.3392857142857143,0.6607142857142857
175,https://www.mobile01.com/topicdetail.php?f=454&t=6212281,芝山站 - 基泰磺溪,2020-10-13 16:46,6,7,13,0.46153846153846156,0.5384615384615384
176,https://www.mobile01.com/topicdetail.php?f=454&t=6239431,看房價有比較推薦的網站或app嗎,2020-11-18 12:17,6,5,11,0.5454545454545454,0.45454545454545453
177,https://www.mobile01.com/topicdetail.php?f=454&t=6102854,中山北路馬偕附近還有小坪數的建案嗎?,2020-05-27 16:19,11,5,16,0.6875,0.3125
178,https://www.mobile01.com/topicdetail.php?f=454&t=6236366,士林僑駿ONARI,2020-11-14 19:39,1,2,3,0.3333333333333333,0.6666666666666666
179,https://www.mobile01.com/topicdetail.php?f=454&t=6215276,台北市1500w 能買哪?新建案?2房?,2020-10-17 17:37,16,16,32,0.5,0.5
180,https://www.mobile01.com/topicdetail.php?f=454&t=5901517,大安區 大安傳家,2019-09-16 17:35,7,6,13,0.5384615384615384,0.46153846153846156
181,https://www.mobile01.com/topicdetail.php?f=454&t=6240328,大同區建案-築億丰盛,2020-11-19 13:10,1,3,4,0.25,0.75
182,https://www.mobile01.com/topicdetail.php?f=454&t=6238014,重劃區大家說會跌~我還不信...看完覺得~有房就快賣掉吧~有錢先忍忍~別買!!!,2020-11-16 22:18,12,20,32,0.375,0.625
183,https://www.mobile01.com/topicdetail.php?f=454&t=6214207,北投假日賞屋-恆合江山,2020-10-16 02:20,7,11,18,0.3888888888888889,0.6111111111111112
184,https://www.mobile01.com/topicdetail.php?f=454&t=6237325,面對高房價的家庭問題,2020-11-16 03:41,5,11,16,0.3125,0.6875
185,https://www.mobile01.com/topicdetail.php?f=454&t=1034595,嫌惡設施...??內湖高壓電塔..,2009-04-28 18:50,5,22,27,0.18518518518518517,0.8148148148148148
186,https://www.mobile01.com/topicdetail.php?f=454&t=6237930,"劍潭站- ""川騰仰士林""",2020-11-16 19:19,5,11,16,0.3125,0.6875
187,https://www.mobile01.com/topicdetail.php?f=454&t=6239736,請問辦公大樓選擇,2020-11-18 17:55,1,0,1,1.0,0.0
188,https://www.mobile01.com/topicdetail.php?f=454&t=6183272,車位....該寧缺勿濫還是將就選擇? [ 更 新 ],2020-09-05 14:57,5,5,10,0.5,0.5
189,https://www.mobile01.com/topicdetail.php?f=454&t=6084631,[首購建議] 大台北地區v.s青埔,2020-05-04 20:23,12,8,20,0.6,0.4
190,https://www.mobile01.com/topicdetail.php?f=454&t=6175635,我終於買房了!!,2020-08-26 23:18,30,33,63,0.47619047619047616,0.5238095238095238
191,https://www.mobile01.com/topicdetail.php?f=454&t=6076886,六張犁 大安文華新房,2020-04-24 11:51,3,12,15,0.2,0.8
192,https://www.mobile01.com/topicdetail.php?f=454&t=6237784,台科大周邊請益,2020-11-16 16:28,5,5,10,0.5,0.5
193,https://www.mobile01.com/topicdetail.php?f=454&t=6235868,台北市新建電梯華廈日後管理問題請教⋯,2020-11-14 09:06,4,2,6,0.6666666666666666,0.3333333333333333
194,https://www.mobile01.com/topicdetail.php?f=454&t=6032560,中正區-永陞林語堂新建案,2020-02-26 16:14,29,55,84,0.34523809523809523,0.6547619047619048
196,https://www.mobile01.com/topicdetail.php?f=454&t=6237400,士林凶宅公寓法拍，撿便宜市價5.8折成交!,2020-11-16 09:17,1,2,3,0.3333333333333333,0.6666666666666666
197,https://www.mobile01.com/topicdetail.php?f=454&t=6235807,神觀點~台北是個條件很差的地方.......,2020-11-14 03:54,6,11,17,0.35294117647058826,0.6470588235294118
198,https://www.mobile01.com/topicdetail.php?f=454&t=6213600,找幫忙打包搬家公司（要搬公司的）,2020-10-15 10:55,1,2,3,0.3333333333333333,0.6666666666666666
199,https://www.mobile01.com/topicdetail.php?f=454&t=6237124,"屋齡超過 50, 60 年後怎麼辦?",2020-11-15 20:30,0,3,3,0.0,1.0
201,https://www.mobile01.com/topicdetail.php?f=454&t=2012981,請問新北投捷運站附近的房價為何漲不太動??,2011-02-16 17:51,32,37,69,0.463768115942029,0.5362318840579711
202,https://www.mobile01.com/topicdetail.php?f=454&t=6197635,北投區「晴山學社區」已購戶來交流一下,2020-09-23 15:44,1,3,4,0.25,0.75
203,https://www.mobile01.com/topicdetail.php?f=454&t=2642988,南港站-最名不符實的多鐵共構站 差台北車站 板橋車站一大截,2012-03-19 01:53,27,39,66,0.4090909090909091,0.5909090909090909
204,https://www.mobile01.com/topicdetail.php?f=454&t=6212793,石牌站附近有推薦的新建案嗎？,2020-10-14 11:14,5,3,8,0.625,0.375
205,https://www.mobile01.com/topicdetail.php?f=454&t=6167355,南港新建案or新成屋,2020-08-17 15:37,12,10,22,0.5454545454545454,0.45454545454545453
206,https://www.mobile01.com/topicdetail.php?f=454&t=6230984,橫濱VS台北 230萬能買甚麼?,2020-11-08 05:10,1,3,4,0.25,0.75
207,https://www.mobile01.com/topicdetail.php?f=454&t=6223224,台北市中正國中、金華國中、龍門國中學區,2020-10-28 15:33,4,8,12,0.3333333333333333,0.6666666666666666
208,https://www.mobile01.com/topicdetail.php?f=454&t=6234349,萬華為何房價低?,2020-11-12 11:40,2,2,4,0.5,0.5
209,https://www.mobile01.com/topicdetail.php?f=454&t=5157761,北市蛋黃區最低門檻現在大概是多少阿…,2017-05-22 13:56,24,38,62,0.3870967741935484,0.6129032258064516
210,https://www.mobile01.com/topicdetail.php?f=454&t=5125706,柯P: 要買房一定買南港，南港房價會漲,2017-04-19 19:12,12,9,21,0.5714285714285714,0.42857142857142855
211,https://www.mobile01.com/topicdetail.php?f=454&t=6228317,大家買房的時候比較注重什麼??,2020-11-04 14:24,5,4,9,0.5555555555555556,0.4444444444444444
212,https://www.mobile01.com/topicdetail.php?f=454&t=6233693,中正學區,2020-11-11 14:42,5,3,8,0.625,0.375
213,https://www.mobile01.com/topicdetail.php?f=454&t=6234535,『國瑞集團』內科總部整棟法拍 驚見租客『遊戲橘子』公司!,2020-11-12 15:13,1,0,1,1.0,0.0
214,https://www.mobile01.com/topicdetail.php?f=454&t=6234531,『花漾湖』建商未付工程款 AIT新建案五戶法拍,2020-11-12 15:11,1,0,1,1.0,0.0
215,https://www.mobile01.com/topicdetail.php?f=454&t=6232412,幸福的下一代年輕人~投資買房賺房真輕鬆~,2020-11-10 00:18,6,6,12,0.5,0.5
216,https://www.mobile01.com/topicdetail.php?f=454&t=6005110,台北買房選擇困難症,2020-01-17 00:15,11,15,26,0.4230769230769231,0.5769230769230769
217,https://www.mobile01.com/topicdetail.php?f=454&t=6234099,預言地雷房!!??,2020-11-12 01:36,0,2,2,0.0,1.0
218,https://www.mobile01.com/topicdetail.php?f=454&t=6233942,斡旋階段氯離子測量,2020-11-11 20:34,1,0,1,1.0,0.0
219,https://www.mobile01.com/topicdetail.php?f=454&t=5541623,想請教古亭站建案<拓璞>,2018-08-13 23:58,19,20,39,0.48717948717948717,0.5128205128205128
220,https://www.mobile01.com/topicdetail.php?f=454&t=6217174,能否分享近五年有小孩就讀過民權國中、建成國中的就讀心得及評價，謝謝大家 : ),2020-10-20 14:39,3,4,7,0.42857142857142855,0.5714285714285714
221,https://www.mobile01.com/topicdetail.php?f=454&t=6230630,大家買房子都參考哪一些網站呢,2020-11-07 15:51,2,2,4,0.5,0.5
222,https://www.mobile01.com/topicdetail.php?f=454&t=6189007,請大家幫忙推薦優良的物業公司,2020-09-13 03:45,2,4,6,0.3333333333333333,0.6666666666666666
223,https://www.mobile01.com/topicdetail.php?f=454&t=6158344,窮人時間不值錢！？你願意為了低房價花多少時間通勤？,2020-08-05 09:49,58,91,149,0.38926174496644295,0.610738255033557
224,https://www.mobile01.com/topicdetail.php?f=454&t=6107384,松山車站信松廣場,2020-06-02 14:11,5,3,8,0.625,0.375
225,https://www.mobile01.com/topicdetail.php?f=454&t=6129975,新建案採光問題,2020-06-29 20:56,8,6,14,0.5714285714285714,0.42857142857142855
226,https://www.mobile01.com/topicdetail.php?f=454&t=6227909,每月2萬起 買比租便宜 小資族輕鬆擁有台北蛋黃千萬小豪宅,2020-11-03 22:09,6,8,14,0.42857142857142855,0.5714285714285714
227,https://www.mobile01.com/topicdetail.php?f=454&t=6229983,欣巴巴事業北投強埋自來水管,2020-11-06 16:28,0,1,1,0.0,1.0
228,https://www.mobile01.com/topicdetail.php?f=454&t=6140401,北市石牌房價,2020-07-13 11:31,26,42,68,0.38235294117647056,0.6176470588235294
229,https://www.mobile01.com/topicdetail.php?f=454&t=6195410,好奇古亭的［阿曼學學］銷售狀況,2020-09-21 19:46,2,6,8,0.25,0.75
230,https://www.mobile01.com/topicdetail.php?f=454&t=6203669,台北近公園的房子,2020-09-30 18:04,12,19,31,0.3870967741935484,0.6129032258064516
231,https://www.mobile01.com/topicdetail.php?f=454&t=6228164,新全熱交換器折價出售,2020-11-04 11:06,2,1,3,0.6666666666666666,0.3333333333333333
232,https://www.mobile01.com/topicdetail.php?f=454&t=6228021,糾結,2020-11-04 07:04,0,1,1,0.0,1.0
233,https://www.mobile01.com/topicdetail.php?f=454&t=5839388,文山區的開璽敦南Plus,2019-07-07 18:52,9,12,21,0.42857142857142855,0.5714285714285714
234,https://www.mobile01.com/topicdetail.php?f=454&t=6128724,有人去看過德惠街忠泰繪嗎,2020-06-28 11:02,11,9,20,0.55,0.45
235,https://www.mobile01.com/topicdetail.php?f=454&t=5135240,請問有台北市中正國中，可以寄戶籍的嗎?,2017-04-29 18:33,48,58,106,0.4528301886792453,0.5471698113207547
236,https://www.mobile01.com/topicdetail.php?f=454&t=6017184,石牌昇陽麗緹,2020-02-06 11:12,7,9,16,0.4375,0.5625
237,https://www.mobile01.com/topicdetail.php?f=454&t=5973928,國泰華威豐年 有已購戶要交流一下嗎,2019-12-11 21:59,27,19,46,0.5869565217391305,0.41304347826086957
239,https://www.mobile01.com/topicdetail.php?f=454&t=6224023,房屋賣掉還是租人,2020-10-29 15:43,5,7,12,0.4166666666666667,0.5833333333333334
240,https://www.mobile01.com/topicdetail.php?f=454&t=6221182,國泰在北投又買地了,2020-10-26 08:41,4,4,8,0.5,0.5
241,https://www.mobile01.com/topicdetail.php?f=454&t=4492794,內湖五期根本是被低估的區域，交通超方便，大眾運輸也完善，生活機能爆表,2015-08-11 13:10,59,93,152,0.3881578947368421,0.6118421052631579
242,https://www.mobile01.com/topicdetail.php?f=454&t=6223615,台房市火熱!6千萬打水漂!板橋鄰居一起哭賠售!明明不景氣~到底拐誰啊?,2020-10-29 04:59,2,3,5,0.4,0.6
243,https://www.mobile01.com/topicdetail.php?f=454&t=6217270,內湖福華廣場前的停車場,2020-10-20 16:52,2,3,5,0.4,0.6
244,https://www.mobile01.com/topicdetail.php?f=454&t=6187853,師大附中國中今年這樣就可念 Sway：學區房價墜落,2020-09-11 11:36,9,4,13,0.6923076923076923,0.3076923076923077
245,https://www.mobile01.com/topicdetail.php?f=454&t=6217173,有推薦在木柵補習班嗎?,2020-10-20 14:37,5,1,6,0.8333333333333334,0.16666666666666666
246,https://www.mobile01.com/topicdetail.php?f=454&t=1652533,想請教住在大同區的居民(承德路三段 啟昇 京美術),2010-07-14 11:27,7,16,23,0.30434782608695654,0.6956521739130435
247,https://www.mobile01.com/topicdetail.php?f=454&t=6222077,請問有人知道文山區青水艷這個建案嗎？,2020-10-27 10:29,0,2,2,0.0,1.0
248,https://www.mobile01.com/topicdetail.php?f=454&t=6069159,請問有人知道承德路七段“力麗集團 力方開發”這個建案嗎,2020-04-14 18:36,10,11,21,0.47619047619047616,0.5238095238095238
249,https://www.mobile01.com/topicdetail.php?f=454&t=6221049,欣聯建設跨社區聯誼,2020-10-25 22:32,1,0,1,1.0,0.0
250,https://www.mobile01.com/topicdetail.php?f=454&t=6220879,台電大樓後面公館靜巷預售屋羅丹,2020-10-25 18:27,1,0,1,1.0,0.0
251,https://www.mobile01.com/topicdetail.php?f=454&t=2090393,電梯費用的分攤........,2011-04-04 17:41,33,66,99,0.3333333333333333,0.6666666666666666
252,https://www.mobile01.com/topicdetail.php?f=454&t=6215018,想在台北市蛋黃區買2坪建地。,2020-10-17 09:21,2,11,13,0.15384615384615385,0.8461538461538461
253,https://www.mobile01.com/topicdetail.php?f=454&t=6219188,我，，，，，，，,2020-10-23 07:44,6,10,16,0.375,0.625
254,https://www.mobile01.com/topicdetail.php?f=454&t=6201696,請問新房子防水的保固大概都幾年呀？,2020-09-28 11:43,1,2,3,0.3333333333333333,0.6666666666666666
255,https://www.mobile01.com/topicdetail.php?f=454&t=6217034,愛莉莎莎買下千萬豪宅⋯才半年就後悔了！ 列十大缺失：超級痛恨廚房,2020-10-20 12:02,4,5,9,0.4444444444444444,0.5555555555555556
256,https://www.mobile01.com/topicdetail.php?f=454&t=6216651,四尺北歐風大茶几,2020-10-19 21:09,1,1,2,0.5,0.5
257,https://www.mobile01.com/topicdetail.php?f=454&t=6146969,前港公園的建案？,2020-07-21 11:51,15,37,52,0.28846153846153844,0.7115384615384616
258,https://www.mobile01.com/topicdetail.php?f=454&t=6216026,林森北酒店頂讓氣派裝潢全都送,2020-10-18 23:27,2,0,2,1.0,0.0
259,https://www.mobile01.com/topicdetail.php?f=454&t=6215613,中山富御評價,2020-10-18 11:32,1,0,1,1.0,0.0
260,https://www.mobile01.com/topicdetail.php?f=454&t=6213821,大同區的長安雋 是發生什麼事嗎 停工好久,2020-10-15 15:00,2,1,3,0.6666666666666666,0.3333333333333333
261,https://www.mobile01.com/topicdetail.php?f=454&t=6185187,國揚南方莊園 評價,2020-09-08 10:42,0,2,2,0.0,1.0
262,https://www.mobile01.com/topicdetail.php?f=454&t=6190313,存錢存到60歲了~沒買房....,2020-09-15 03:30,66,105,171,0.38596491228070173,0.6140350877192983
263,https://www.mobile01.com/topicdetail.php?f=454&t=6213979,【情報】木柵、大橋頭、金龍社宅聯合招租 明日起連三天開放參觀！,2020-10-15 18:14,1,0,1,1.0,0.0
264,https://www.mobile01.com/topicdetail.php?f=454&t=6030182,松山區一房建案,2020-02-23 18:06,5,3,8,0.625,0.375
265,https://www.mobile01.com/topicdetail.php?f=454&t=6209340,唭哩岸天母站前,2020-10-09 02:20,2,0,2,1.0,0.0
266,https://www.mobile01.com/topicdetail.php?f=454&t=6197234,機場捷運誰想的~超不方便,2020-09-23 02:38,66,112,178,0.3707865168539326,0.6292134831460674
267,https://www.mobile01.com/topicdetail.php?f=454&t=6193669,文山區萬芳路這樣的條件蓋26層大樓，大家怎麼看?,2020-09-19 11:26,2,9,11,0.18181818181818182,0.8181818181818182
268,https://www.mobile01.com/topicdetail.php?f=454&t=6211782,機能介紹?,2020-10-13 00:25,0,1,1,0.0,1.0
269,https://www.mobile01.com/topicdetail.php?f=454&t=6154569,奇哩岸 天母站前 討論,2020-07-30 22:42,4,10,14,0.2857142857142857,0.7142857142857143
270,https://www.mobile01.com/topicdetail.php?f=454&t=6202808,千萬買宅，億萬買鄰。千萬別忘了還有里長....,2020-09-29 19:59,5,6,11,0.45454545454545453,0.5454545454545454
271,https://www.mobile01.com/topicdetail.php?f=454&t=6209590,圓山帝寶,2020-10-09 15:29,1,0,1,1.0,0.0
272,https://www.mobile01.com/topicdetail.php?f=454&t=6125087,【請益】中正區-仁愛樸樂-請問有版友看過了嗎？,2020-06-23 11:43,4,11,15,0.26666666666666666,0.7333333333333333
273,https://www.mobile01.com/topicdetail.php?f=454&t=6207353,【北投】薇閣中學是不是有後門可以進出？,2020-10-06 14:38,2,0,2,1.0,0.0
274,https://www.mobile01.com/topicdetail.php?f=454&t=5901034,[內湖]有人看過文湖寶翠這個建案嗎?,2019-09-16 06:52,8,4,12,0.6666666666666666,0.3333333333333333
275,https://www.mobile01.com/topicdetail.php?f=454&t=5903490,捷運中山站5號跟6號出口的共構宅,2019-09-18 21:10,8,7,15,0.5333333333333333,0.4666666666666667
276,https://www.mobile01.com/topicdetail.php?f=454&t=6184418,台北市中山區『最大直』聖得福都更案,2020-09-07 11:32,3,6,9,0.3333333333333333,0.6666666666666666
277,https://www.mobile01.com/topicdetail.php?f=454&t=6198637,請問有人看過石牌路吉美天悅嗎,2020-09-24 15:57,3,6,9,0.3333333333333333,0.6666666666666666
278,https://www.mobile01.com/topicdetail.php?f=454&t=6205063,合宜住宅的迷思,2020-10-03 02:23,0,1,1,0.0,1.0
279,https://www.mobile01.com/topicdetail.php?f=454&t=6204480,請教北投文化國宅的問題,2020-10-02 11:21,0,1,1,0.0,1.0
280,https://www.mobile01.com/topicdetail.php?f=454&t=6202710,公館師大透天厝法拍95萬起標 僅加價不到2.4倍拍定,2020-09-29 17:08,1,0,1,1.0,0.0
281,https://www.mobile01.com/topicdetail.php?f=454&t=6199259,大台北最強捷運板南線-高人氣站點調查 2001-2020,2020-09-25 11:30,3,1,4,0.75,0.25
282,https://www.mobile01.com/topicdetail.php?f=454&t=6182613,請問文山區新房（預售屋）推薦？,2020-09-04 14:34,3,2,5,0.6,0.4
283,https://www.mobile01.com/topicdetail.php?f=454&t=6141061,[請益] 台北市區一案建商的中古屋可以買嗎?  需要注意什麼問題?,2020-07-14 05:20,3,1,4,0.75,0.25
284,https://www.mobile01.com/topicdetail.php?f=454&t=6090469,圓山帝寶 ！ 有人去看過嗎？？,2020-05-12 14:49,26,37,63,0.4126984126984127,0.5873015873015873
285,https://www.mobile01.com/topicdetail.php?f=454&t=3493092,40幾年的公寓還可以住幾年?,2013-08-08 17:48,39,65,104,0.375,0.625
286,https://www.mobile01.com/topicdetail.php?f=454&t=6193940,跌跌的房價討論區,2020-09-19 18:10,4,9,13,0.3076923076923077,0.6923076923076923
287,https://www.mobile01.com/topicdetail.php?f=454&t=6192244,德璞永樂預售建案3房,2020-09-17 14:12,1,4,5,0.2,0.8
288,https://www.mobile01.com/topicdetail.php?f=454&t=5861064,中正區寶舖212有人了解過嗎,2019-08-01 19:11,8,11,19,0.42105263157894735,0.5789473684210527
289,https://www.mobile01.com/topicdetail.php?f=454&t=6172292,台北科學藝術園區,2020-08-22 13:59,1,4,5,0.2,0.8
290,https://www.mobile01.com/topicdetail.php?f=454&t=6197417,北歐家居賣場誰想的？超超不方便,2020-09-23 11:25,1,3,4,0.25,0.75
